asv_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_addSpecies
ASV06918	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10108	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV08870	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07719	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11347	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10392	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04603	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11759	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV07823	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV10558	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV09663	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV12015	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV09209	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV00053	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	saccharivorans
ASV10411	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV07790	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV02822	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV04106	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV01627	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV06152	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV06996	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV14074	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV10102	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14146	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV07575	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV09079	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV05042	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV05029	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10973	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV14448	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10418	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10800	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV00318	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV03141	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV11367	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV04454	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV10486	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV13858	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08273	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11309	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07752	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07031	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11846	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12712	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04314	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11646	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01242	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV13648	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09036	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06946	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01673	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Extibacter	NA	NA
ASV08240	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14630	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07149	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13877	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09423	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09119	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03730	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	NA	NA
ASV09695	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09008	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08895	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV13212	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	NA
ASV11748	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09268	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07296	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07722	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	NA
ASV06081	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04713	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01808	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11464	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05632	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13737	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12642	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11408	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09183	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07888	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01946	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04968	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03729	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01746	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08590	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03556	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08123	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09082	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06971	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08897	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07560	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10906	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09989	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03661	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09287	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13273	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12271	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11339	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07716	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06388	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10965	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10236	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06070	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03569	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07685	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05070	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV04535	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV09152	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV07455	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08133	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV04155	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV13759	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09178	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09344	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06084	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08730	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10971	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03451	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Murimonas	NA	NA
ASV12823	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV14365	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14604	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03364	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV12341	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV10451	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV09342	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08069	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV08914	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03641	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09808	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV08271	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV06069	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV06099	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV12312	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV01759	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	NA	NA
ASV06112	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV07564	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV14099	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01683	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05211	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV05868	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06074	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07056	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04852	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03167	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10420	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13207	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09806	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV03856	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10519	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07901	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV07855	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05840	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11445	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV13465	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV02735	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV03404	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV04765	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV13744	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV07195	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10497	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV06674	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV09011	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	NA
ASV08447	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV09411	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05998	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07832	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05242	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	NA
ASV04041	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	NA
ASV08663	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07464	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04760	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	NA	NA
ASV07745	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09055	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05239	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV09674	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14646	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12356	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	NA	NA
ASV09001	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13272	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	NA	NA
ASV03598	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06899	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08016	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03217	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV06344	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV13150	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-008	NA	NA
ASV01590	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV04221	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV09262	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	NA	NA
ASV12069	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV11157	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05095	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV01268	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04509	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03951	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03925	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV10608	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13224	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	NA
ASV10383	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV09328	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	NA	NA
ASV04307	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV10857	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV07469	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV04721	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	NA
ASV07121	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	NA	NA
ASV03189	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV02710	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	NA	NA
ASV08712	Bacteria	Bacillota	NA	NA	NA	NA	NA	NA
ASV11306	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV05825	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	NA
ASV11551	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV03220	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV09007	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV12981	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10058	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07198	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	NA	NA
ASV07539	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	NA	NA	NA	NA
ASV04163	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07422	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06398	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV04930	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14413	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12694	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03266	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04170	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV08587	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV13641	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV06303	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV01293	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	faecis
ASV07209	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV12591	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV06308	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV02375	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV05227	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08397	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08755	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV05489	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11961	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV10050	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV14339	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11791	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06474	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV12327	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	NA
ASV01436	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09356	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08946	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA	NA
ASV12046	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03651	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV04457	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
ASV06823	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV09164	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05688	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV05172	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03093	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11586	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12703	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09332	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09459	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03403	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	NA
ASV04472	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03470	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	NA
ASV12033	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV02334	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03726	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	NA
ASV00155	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	gnavus
ASV14072	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	NA
ASV08732	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	NA	gnavus
ASV10966	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13796	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV13376	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11581	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV12877	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV07616	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
